state,district,taluka,season_year,start_date,end_date,duration_days
Maharashtra,Gadchiroli,Korchi,2024,2024-08-12,2024-08-19,8
Maharashtra,Gadchiroli,Korchi,2024,2024-08-26,2024-09-02,8
Maharashtra,Gadchiroli,Korchi,2024,2024-09-12,2024-09-20,9
Maharashtra,Gadchiroli,Korchi,2024,2024-09-28,2024-10-31,34
Maharashtra,Gadchiroli,Desaiganj wadsa,2024,2024-06-01,2024-06-11,11
Maharashtra,Gadchiroli,Desaiganj wadsa,2024,2024-09-12,2024-09-20,9
Maharashtra,Gadchiroli,Desaiganj wadsa,2024,2024-09-29,2024-10-31,33
Maharashtra,Gadchiroli,Mulchera,2024,2024-06-01,2024-06-11,11
Maharashtra,Gadchiroli,Mulchera,2024,2024-09-12,2024-09-20,9
Maharashtra,Gadchiroli,Mulchera,2024,2024-09-28,2024-10-11,14
Maharashtra,Gadchiroli,Mulchera,2024,2024-10-13,2024-10-31,19
Maharashtra,Gadchiroli,Bhamragad,2024,2024-09-12,2024-09-20,9
Maharashtra,Gadchiroli,Bhamragad,2024,2024-09-28,2024-10-11,14
Maharashtra,Gadchiroli,Bhamragad,2024,2024-10-13,2024-10-21,9
Maharashtra,Gadchiroli,Bhamragad,2024,2024-10-23,2024-10-31,9
Maharashtra,Thane,Thane,2025,2025-10-07,2025-10-16,10
Maharashtra,Thane,Kalyan,2025,2025-10-09,2025-10-16,8
Maharashtra,Thane,Murbad,2025,2025-06-06,2025-06-12,7
Maharashtra,Thane,Murbad,2025,2025-10-06,2025-10-21,16
Maharashtra,Thane,Bhivandi,2025,2025-10-09,2025-10-16,8
Maharashtra,Thane,Shahapur,2025,2025-10-06,2025-10-16,11
Maharashtra,Thane,Ulhasnagar,2025,2025-10-09,2025-10-21,13
Maharashtra,Thane,Ambarnath,2025,2025-10-06,2025-10-21,16
Maharashtra,Raigadh,Alibag,2025,2025-10-06,2025-10-21,16
Maharashtra,Raigadh,Panwel,2025,2025-10-03,2025-10-21,19
Maharashtra,Raigadh,Karjat,2025,2025-06-06,2025-06-12,7
Maharashtra,Raigadh,Karjat,2025,2025-10-07,2025-10-25,19
Maharashtra,Raigadh,Khalapur,2025,2025-10-07,2025-10-25,19
Maharashtra,Raigadh,Uran,2025,2025-10-03,2025-10-31,29
Maharashtra,Raigadh,Sudhagad,2025,2025-10-07,2025-10-21,15
Maharashtra,Raigadh,Pen,2025,2025-10-03,2025-10-26,24
Maharashtra,Raigadh,Mahad,2025,2025-10-09,2025-10-15,7
Maharashtra,Raigadh,Mangaon,2025,2025-10-09,2025-10-23,15
Maharashtra,Raigadh,Roha,2025,2025-10-07,2025-10-15,9
Maharashtra,Raigadh,Poladpur,2025,2025-10-07,2025-10-15,9
Maharashtra,Raigadh,Poladpur,2025,2025-10-17,2025-10-23,7
Maharashtra,Raigadh,Murud,2025,2025-10-08,2025-10-15,8
Maharashtra,Raigadh,Shriwardhan,2025,2025-10-08,2025-10-23,16
Maharashtra,Raigadh,Mahasala,2025,2025-10-05,2025-10-23,19
Maharashtra,Raigadh,Tala,2025,2025-10-07,2025-10-15,9
Maharashtra,Ratnagiri,Chiplun,2025,2025-10-07,2025-10-15,9
Maharashtra,Ratnagiri,Chiplun,2025,2025-10-17,2025-10-23,7
Maharashtra,Ratnagiri,Dapoli,2025,2025-10-08,2025-10-15,8
Maharashtra,Ratnagiri,Dapoli,2025,2025-10-17,2025-10-23,7
Maharashtra,Ratnagiri,Khed,2025,2025-10-07,2025-10-15,9
Maharashtra,Ratnagiri,Khed,2025,2025-10-17,2025-10-23,7
Maharashtra,Ratnagiri,Guhagar,2025,2025-10-08,2025-10-15,8
Maharashtra,Ratnagiri,Guhagar,2025,2025-10-17,2025-10-23,7
Maharashtra,Ratnagiri,Mandangad,2025,2025-10-05,2025-10-15,11
Maharashtra,Ratnagiri,Ratnagiri,2025,2025-10-08,2025-10-15,8
Maharashtra,Ratnagiri,Sangameshwar,2025,2025-10-08,2025-10-15,8
Maharashtra,Ratnagiri,Rajapur,2025,2025-10-17,2025-10-24,8
Maharashtra,Sindhudurg,Devgad,2025,2025-10-09,2025-10-15,7
Maharashtra,Sindhudurg,Malwan,2025,2025-10-17,2025-10-23,7
Maharashtra,Sindhudurg,Vengurla,2025,2025-10-12,2025-10-20,9
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-10-09,2025-10-15,7
Maharashtra,Sindhudurg,Dodamarg,2025,2025-09-09,2025-09-15,7
Maharashtra,Palghar,Vasai,2025,2025-10-07,2025-10-16,10
Maharashtra,Palghar,Wada,2025,2025-10-03,2025-10-16,14
Maharashtra,Palghar,Dahanu,2025,2025-06-06,2025-06-12,7
Maharashtra,Palghar,Dahanu,2025,2025-10-09,2025-10-16,8
Maharashtra,Palghar,Palghar,2025,2025-06-05,2025-06-12,8
Maharashtra,Palghar,Palghar,2025,2025-10-09,2025-10-16,8
Maharashtra,Palghar,Javhar,2025,2025-06-07,2025-06-14,8
Maharashtra,Palghar,Javhar,2025,2025-10-03,2025-10-21,19
Maharashtra,Palghar,Mokhada,2025,2025-10-06,2025-10-21,16
Maharashtra,Palghar,Talasari,2025,2025-06-06,2025-06-12,7
Maharashtra,Palghar,Talasari,2025,2025-10-09,2025-10-22,14
Maharashtra,Palghar,Vikramgad,2025,2025-06-05,2025-06-12,8
Maharashtra,Palghar,Vikramgad,2025,2025-10-04,2025-10-16,13
Maharashtra,Nashik,Malegaon,2025,2025-07-08,2025-07-15,8
Maharashtra,Nashik,Malegaon,2025,2025-07-28,2025-08-07,11
Maharashtra,Nashik,Malegaon,2025,2025-09-08,2025-09-14,7
Maharashtra,Nashik,Malegaon,2025,2025-10-06,2025-10-21,16
Maharashtra,Nashik,Baglan,2025,2025-07-08,2025-07-14,7
Maharashtra,Nashik,Baglan,2025,2025-07-17,2025-07-25,9
Maharashtra,Nashik,Baglan,2025,2025-07-31,2025-08-14,15
Maharashtra,Nashik,Baglan,2025,2025-08-30,2025-09-05,7
Maharashtra,Nashik,Baglan,2025,2025-10-06,2025-10-18,13
Maharashtra,Nashik,Kalwan,2025,2025-07-16,2025-07-25,10
Maharashtra,Nashik,Kalwan,2025,2025-07-31,2025-08-14,15
Maharashtra,Nashik,Kalwan,2025,2025-09-08,2025-09-19,12
Maharashtra,Nashik,Kalwan,2025,2025-09-30,2025-10-18,19
Maharashtra,Nashik,Nandgaon,2025,2025-06-01,2025-06-07,7
Maharashtra,Nashik,Nandgaon,2025,2025-07-28,2025-08-07,11
Maharashtra,Nashik,Nandgaon,2025,2025-09-01,2025-09-10,10
Maharashtra,Nashik,Nandgaon,2025,2025-10-07,2025-10-24,18
Maharashtra,Nashik,Surgana,2025,2025-06-01,2025-06-12,12
Maharashtra,Nashik,Surgana,2025,2025-08-06,2025-08-13,8
Maharashtra,Nashik,Surgana,2025,2025-10-01,2025-10-16,16
Maharashtra,Nashik,Surgana,2025,2025-10-18,2025-10-25,8
Maharashtra,Nashik,Nasik,2025,2025-07-16,2025-07-24,9
Maharashtra,Nashik,Nasik,2025,2025-08-04,2025-08-13,10
Maharashtra,Nashik,Nasik,2025,2025-09-30,2025-10-25,26
Maharashtra,Nashik,Dindori,2025,2025-08-04,2025-08-14,11
Maharashtra,Nashik,Dindori,2025,2025-10-01,2025-10-18,18
Maharashtra,Nashik,Egatpuri,2025,2025-08-06,2025-08-12,7
Maharashtra,Nashik,Egatpuri,2025,2025-10-06,2025-10-21,16
Maharashtra,Nashik,Peth,2025,2025-10-01,2025-10-17,17
Maharashtra,Nashik,Peth,2025,2025-10-19,2025-10-25,7
Maharashtra,Nashik,Niphad,2025,2025-07-16,2025-07-25,10
Maharashtra,Nashik,Niphad,2025,2025-07-28,2025-08-14,18
Maharashtra,Nashik,Niphad,2025,2025-08-28,2025-09-03,7
Maharashtra,Nashik,Niphad,2025,2025-09-30,2025-10-21,22
Maharashtra,Nashik,Sinnar,2025,2025-07-17,2025-07-25,9
Maharashtra,Nashik,Sinnar,2025,2025-07-28,2025-08-14,18
Maharashtra,Nashik,Sinnar,2025,2025-08-23,2025-09-03,12
Maharashtra,Nashik,Sinnar,2025,2025-09-30,2025-10-24,25
Maharashtra,Nashik,Yevla,2025,2025-07-09,2025-07-25,17
Maharashtra,Nashik,Yevla,2025,2025-08-22,2025-08-28,7
Maharashtra,Nashik,Yevla,2025,2025-08-30,2025-09-05,7
Maharashtra,Nashik,Yevla,2025,2025-09-07,2025-09-13,7
Maharashtra,Nashik,Yevla,2025,2025-10-06,2025-10-21,16
Maharashtra,Nashik,Chandwad,2025,2025-07-31,2025-08-06,7
Maharashtra,Nashik,Chandwad,2025,2025-08-08,2025-08-14,7
Maharashtra,Nashik,Chandwad,2025,2025-08-22,2025-08-28,7
Maharashtra,Nashik,Chandwad,2025,2025-09-30,2025-10-22,23
Maharashtra,Nashik,Trimbakeshwar,2025,2025-08-06,2025-08-12,7
Maharashtra,Nashik,Trimbakeshwar,2025,2025-10-06,2025-10-25,20
Maharashtra,Nashik,Devali,2025,2025-06-28,2025-07-05,8
Maharashtra,Nashik,Devali,2025,2025-07-28,2025-08-14,18
Maharashtra,Nashik,Devali,2025,2025-08-30,2025-09-06,8
Maharashtra,Nashik,Devali,2025,2025-09-30,2025-10-24,25
Maharashtra,Dhule,Dhule,2025,2025-06-01,2025-06-07,7
Maharashtra,Dhule,Dhule,2025,2025-07-29,2025-08-15,18
Maharashtra,Dhule,Dhule,2025,2025-09-07,2025-09-17,11
Maharashtra,Dhule,Dhule,2025,2025-10-09,2025-10-21,13
Maharashtra,Dhule,Sakri,2025,2025-07-10,2025-07-25,16
Maharashtra,Dhule,Sakri,2025,2025-07-31,2025-08-14,15
Maharashtra,Dhule,Sakri,2025,2025-10-02,2025-10-25,24
Maharashtra,Dhule,Shirpur,2025,2025-07-31,2025-08-15,16
Maharashtra,Dhule,Shirpur,2025,2025-09-08,2025-09-14,7
Maharashtra,Dhule,Shirpur,2025,2025-09-30,2025-10-25,26
Maharashtra,Dhule,Shindkheda,2025,2025-07-29,2025-08-15,18
Maharashtra,Dhule,Shindkheda,2025,2025-10-02,2025-10-25,24
Maharashtra,Nandurbar,Nandurbar,2025,2025-07-11,2025-07-27,17
Maharashtra,Nandurbar,Nandurbar,2025,2025-08-02,2025-08-15,14
Maharashtra,Nandurbar,Nandurbar,2025,2025-10-03,2025-10-25,23
Maharashtra,Nandurbar,Navapur,2025,2025-06-01,2025-06-15,15
Maharashtra,Nandurbar,Navapur,2025,2025-07-16,2025-07-26,11
Maharashtra,Nandurbar,Navapur,2025,2025-07-31,2025-08-14,15
Maharashtra,Nandurbar,Navapur,2025,2025-10-03,2025-10-25,23
Maharashtra,Nandurbar,Shahada,2025,2025-06-01,2025-06-12,12
Maharashtra,Nandurbar,Shahada,2025,2025-07-16,2025-07-27,12
Maharashtra,Nandurbar,Shahada,2025,2025-07-30,2025-08-15,17
Maharashtra,Nandurbar,Shahada,2025,2025-09-30,2025-10-07,8
Maharashtra,Nandurbar,Shahada,2025,2025-10-09,2025-10-22,14
Maharashtra,Nandurbar,Taloda,2025,2025-06-01,2025-06-13,13
Maharashtra,Nandurbar,Taloda,2025,2025-07-10,2025-07-19,10
Maharashtra,Nandurbar,Taloda,2025,2025-08-01,2025-08-15,15
Maharashtra,Nandurbar,Taloda,2025,2025-09-08,2025-09-14,7
Maharashtra,Nandurbar,Taloda,2025,2025-09-30,2025-10-07,8
Maharashtra,Nandurbar,Taloda,2025,2025-10-09,2025-10-25,17
Maharashtra,Nandurbar,Akrani,2025,2025-06-01,2025-06-14,14
Maharashtra,Nandurbar,Akrani,2025,2025-07-16,2025-07-27,12
Maharashtra,Nandurbar,Akrani,2025,2025-07-30,2025-08-14,16
Maharashtra,Nandurbar,Akrani,2025,2025-10-09,2025-10-22,14
Maharashtra,Nandurbar,Akkalkua,2025,2025-06-01,2025-06-15,15
Maharashtra,Nandurbar,Akkalkua,2025,2025-07-16,2025-07-27,12
Maharashtra,Nandurbar,Akkalkua,2025,2025-07-30,2025-08-15,17
Maharashtra,Nandurbar,Akkalkua,2025,2025-09-30,2025-10-06,7
Maharashtra,Nandurbar,Akkalkua,2025,2025-10-09,2025-10-22,14
Maharashtra,Jalgaon,Jalgaon,2025,2025-07-18,2025-07-24,7
Maharashtra,Jalgaon,Jalgaon,2025,2025-07-31,2025-08-13,14
Maharashtra,Jalgaon,Jalgaon,2025,2025-09-08,2025-09-14,7
Maharashtra,Jalgaon,Jalgaon,2025,2025-10-01,2025-10-22,22
Maharashtra,Jalgaon,Bhusawal,2025,2025-06-05,2025-06-11,7
Maharashtra,Jalgaon,Bhusawal,2025,2025-07-16,2025-07-22,7
Maharashtra,Jalgaon,Bhusawal,2025,2025-08-03,2025-08-13,11
Maharashtra,Jalgaon,Bhusawal,2025,2025-09-07,2025-09-13,7
Maharashtra,Jalgaon,Bhusawal,2025,2025-09-30,2025-10-24,25
Maharashtra,Jalgaon,Yaval,2025,2025-06-20,2025-06-26,7
Maharashtra,Jalgaon,Yaval,2025,2025-07-16,2025-07-22,7
Maharashtra,Jalgaon,Yaval,2025,2025-07-30,2025-08-10,12
Maharashtra,Jalgaon,Yaval,2025,2025-10-01,2025-10-25,25
Maharashtra,Jalgaon,Raver,2025,2025-06-01,2025-06-11,11
Maharashtra,Jalgaon,Raver,2025,2025-06-20,2025-06-26,7
Maharashtra,Jalgaon,Raver,2025,2025-07-07,2025-07-22,16
Maharashtra,Jalgaon,Raver,2025,2025-07-30,2025-08-08,10
Maharashtra,Jalgaon,Raver,2025,2025-09-05,2025-09-15,11
Maharashtra,Jalgaon,Raver,2025,2025-10-01,2025-10-25,25
Maharashtra,Jalgaon,Edlabad mukainagar,2025,2025-06-01,2025-06-11,11
Maharashtra,Jalgaon,Edlabad mukainagar,2025,2025-09-30,2025-10-25,26
Maharashtra,Jalgaon,Amalner,2025,2025-06-01,2025-06-12,12
Maharashtra,Jalgaon,Amalner,2025,2025-07-17,2025-07-24,8
Maharashtra,Jalgaon,Amalner,2025,2025-07-29,2025-08-15,18
Maharashtra,Jalgaon,Amalner,2025,2025-09-07,2025-09-17,11
Maharashtra,Jalgaon,Amalner,2025,2025-09-30,2025-10-25,26
Maharashtra,Jalgaon,Chopda,2025,2025-06-01,2025-06-12,12
Maharashtra,Jalgaon,Chopda,2025,2025-07-16,2025-07-25,10
Maharashtra,Jalgaon,Chopda,2025,2025-07-30,2025-08-10,12
Maharashtra,Jalgaon,Chopda,2025,2025-09-07,2025-09-16,10
Maharashtra,Jalgaon,Chopda,2025,2025-10-02,2025-10-24,23
Maharashtra,Jalgaon,Erandol,2025,2025-07-30,2025-08-13,15
Maharashtra,Jalgaon,Erandol,2025,2025-09-29,2025-10-22,24
Maharashtra,Jalgaon,Parola,2025,2025-07-30,2025-08-08,10
Maharashtra,Jalgaon,Parola,2025,2025-09-07,2025-09-14,8
Maharashtra,Jalgaon,Parola,2025,2025-09-30,2025-10-22,23
Maharashtra,Jalgaon,Chalisgaon,2025,2025-06-01,2025-06-07,7
Maharashtra,Jalgaon,Chalisgaon,2025,2025-07-08,2025-07-14,7
Maharashtra,Jalgaon,Chalisgaon,2025,2025-07-31,2025-08-11,12
Maharashtra,Jalgaon,Chalisgaon,2025,2025-09-07,2025-09-13,7
Maharashtra,Jalgaon,Chalisgaon,2025,2025-09-30,2025-10-22,23
Maharashtra,Jalgaon,Jamner,2025,2025-06-01,2025-06-11,11
Maharashtra,Jalgaon,Jamner,2025,2025-07-31,2025-08-10,11
Maharashtra,Jalgaon,Jamner,2025,2025-09-29,2025-10-24,26
Maharashtra,Jalgaon,Pachora,2025,2025-09-29,2025-10-24,26
Maharashtra,Jalgaon,Bhadgaon,2025,2025-06-01,2025-06-11,11
Maharashtra,Jalgaon,Bhadgaon,2025,2025-08-04,2025-08-15,12
Maharashtra,Jalgaon,Bhadgaon,2025,2025-09-30,2025-10-24,25
Maharashtra,Jalgaon,Dharangaon,2025,2025-07-17,2025-07-24,8
Maharashtra,Jalgaon,Dharangaon,2025,2025-07-30,2025-08-15,17
Maharashtra,Jalgaon,Dharangaon,2025,2025-09-07,2025-09-14,8
Maharashtra,Jalgaon,Dharangaon,2025,2025-09-29,2025-10-25,27
Maharashtra,Jalgaon,Bodhwada,2025,2025-06-05,2025-06-11,7
Maharashtra,Jalgaon,Bodhwada,2025,2025-07-16,2025-07-22,7
Maharashtra,Jalgaon,Bodhwada,2025,2025-07-31,2025-08-13,14
Maharashtra,Jalgaon,Bodhwada,2025,2025-09-07,2025-09-13,7
Maharashtra,Jalgaon,Bodhwada,2025,2025-09-30,2025-10-25,26
Maharashtra,Ahilyanagar,Nagar,2025,2025-06-21,2025-07-07,17
Maharashtra,Ahilyanagar,Nagar,2025,2025-07-27,2025-08-06,11
Maharashtra,Ahilyanagar,Nagar,2025,2025-08-19,2025-08-27,9
Maharashtra,Ahilyanagar,Nagar,2025,2025-09-01,2025-09-10,10
Maharashtra,Ahilyanagar,Nagar,2025,2025-10-07,2025-10-21,15
Maharashtra,Ahilyanagar,Parner,2025,2025-06-28,2025-07-06,9
Maharashtra,Ahilyanagar,Parner,2025,2025-07-11,2025-07-21,11
Maharashtra,Ahilyanagar,Parner,2025,2025-07-27,2025-08-06,11
Maharashtra,Ahilyanagar,Parner,2025,2025-08-30,2025-09-10,12
Maharashtra,Ahilyanagar,Parner,2025,2025-10-06,2025-10-15,10
Maharashtra,Ahilyanagar,Shrigonda,2025,2025-06-21,2025-07-08,18
Maharashtra,Ahilyanagar,Shrigonda,2025,2025-07-27,2025-08-07,12
Maharashtra,Ahilyanagar,Shrigonda,2025,2025-08-21,2025-08-27,7
Maharashtra,Ahilyanagar,Shrigonda,2025,2025-08-31,2025-09-10,11
Maharashtra,Ahilyanagar,Shrigonda,2025,2025-10-07,2025-10-15,9
Maharashtra,Ahilyanagar,Karjat,2025,2025-06-21,2025-06-30,10
Maharashtra,Ahilyanagar,Karjat,2025,2025-07-28,2025-08-05,9
Maharashtra,Ahilyanagar,Karjat,2025,2025-08-21,2025-08-27,7
Maharashtra,Ahilyanagar,Karjat,2025,2025-08-31,2025-09-11,12
Maharashtra,Ahilyanagar,Karjat,2025,2025-10-07,2025-10-15,9
Maharashtra,Ahilyanagar,Jamkhed,2025,2025-06-21,2025-07-01,11
Maharashtra,Ahilyanagar,Jamkhed,2025,2025-07-03,2025-07-16,14
Maharashtra,Ahilyanagar,Jamkhed,2025,2025-07-28,2025-08-06,10
Maharashtra,Ahilyanagar,Jamkhed,2025,2025-08-21,2025-08-27,7
Maharashtra,Ahilyanagar,Jamkhed,2025,2025-09-05,2025-09-13,9
Maharashtra,Ahilyanagar,Jamkhed,2025,2025-10-06,2025-10-21,16
Maharashtra,Ahilyanagar,Shegaon,2025,2025-06-01,2025-06-11,11
Maharashtra,Ahilyanagar,Shegaon,2025,2025-06-21,2025-07-06,16
Maharashtra,Ahilyanagar,Shegaon,2025,2025-07-13,2025-07-21,9
Maharashtra,Ahilyanagar,Shegaon,2025,2025-07-28,2025-08-07,11
Maharashtra,Ahilyanagar,Shegaon,2025,2025-08-19,2025-08-27,9
Maharashtra,Ahilyanagar,Shegaon,2025,2025-09-05,2025-09-13,9
Maharashtra,Ahilyanagar,Shegaon,2025,2025-10-07,2025-10-24,18
Maharashtra,Ahilyanagar,Pathardi,2025,2025-06-01,2025-06-11,11
Maharashtra,Ahilyanagar,Pathardi,2025,2025-06-14,2025-07-07,24
Maharashtra,Ahilyanagar,Pathardi,2025,2025-07-14,2025-07-20,7
Maharashtra,Ahilyanagar,Pathardi,2025,2025-07-27,2025-08-05,10
Maharashtra,Ahilyanagar,Pathardi,2025,2025-08-19,2025-08-27,9
Maharashtra,Ahilyanagar,Pathardi,2025,2025-09-05,2025-09-13,9
Maharashtra,Ahilyanagar,Pathardi,2025,2025-10-07,2025-10-21,15
Maharashtra,Ahilyanagar,Newasa,2025,2025-06-20,2025-07-06,17
Maharashtra,Ahilyanagar,Newasa,2025,2025-07-11,2025-07-21,11
Maharashtra,Ahilyanagar,Newasa,2025,2025-07-28,2025-08-07,11
Maharashtra,Ahilyanagar,Newasa,2025,2025-08-20,2025-08-28,9
Maharashtra,Ahilyanagar,Newasa,2025,2025-09-07,2025-09-13,7
Maharashtra,Ahilyanagar,Newasa,2025,2025-09-30,2025-10-21,22
Maharashtra,Ahilyanagar,Rahuri,2025,2025-06-20,2025-07-06,17
Maharashtra,Ahilyanagar,Rahuri,2025,2025-07-28,2025-08-06,10
Maharashtra,Ahilyanagar,Rahuri,2025,2025-08-21,2025-08-28,8
Maharashtra,Ahilyanagar,Rahuri,2025,2025-09-07,2025-09-13,7
Maharashtra,Ahilyanagar,Rahuri,2025,2025-10-02,2025-10-15,14
Maharashtra,Ahilyanagar,Rahuri,2025,2025-10-17,2025-10-23,7
Maharashtra,Ahilyanagar,Sangamner,2025,2025-06-21,2025-07-06,16
Maharashtra,Ahilyanagar,Sangamner,2025,2025-07-11,2025-07-25,15
Maharashtra,Ahilyanagar,Sangamner,2025,2025-07-28,2025-08-07,11
Maharashtra,Ahilyanagar,Sangamner,2025,2025-08-09,2025-08-17,9
Maharashtra,Ahilyanagar,Sangamner,2025,2025-08-22,2025-08-28,7
Maharashtra,Ahilyanagar,Sangamner,2025,2025-09-07,2025-09-13,7
Maharashtra,Ahilyanagar,Sangamner,2025,2025-09-30,2025-10-23,24
Maharashtra,Ahilyanagar,Akola,2025,2025-06-01,2025-06-07,7
Maharashtra,Ahilyanagar,Akola,2025,2025-06-21,2025-06-28,8
Maharashtra,Ahilyanagar,Akola,2025,2025-07-11,2025-07-25,15
Maharashtra,Ahilyanagar,Akola,2025,2025-07-30,2025-08-13,15
Maharashtra,Ahilyanagar,Akola,2025,2025-08-26,2025-09-05,11
Maharashtra,Ahilyanagar,Akola,2025,2025-09-07,2025-09-13,7
Maharashtra,Ahilyanagar,Akola,2025,2025-10-06,2025-10-21,16
Maharashtra,Ahilyanagar,Kopargaon,2025,2025-06-21,2025-07-06,16
Maharashtra,Ahilyanagar,Kopargaon,2025,2025-07-10,2025-07-25,16
Maharashtra,Ahilyanagar,Kopargaon,2025,2025-07-28,2025-08-14,18
Maharashtra,Ahilyanagar,Kopargaon,2025,2025-08-22,2025-08-28,7
Maharashtra,Ahilyanagar,Kopargaon,2025,2025-08-30,2025-09-05,7
Maharashtra,Ahilyanagar,Kopargaon,2025,2025-09-07,2025-09-13,7
Maharashtra,Ahilyanagar,Kopargaon,2025,2025-09-30,2025-10-23,24
Maharashtra,Ahilyanagar,Shrirampur,2025,2025-06-20,2025-07-06,17
Maharashtra,Ahilyanagar,Shrirampur,2025,2025-07-17,2025-07-25,9
Maharashtra,Ahilyanagar,Shrirampur,2025,2025-07-28,2025-08-15,19
Maharashtra,Ahilyanagar,Shrirampur,2025,2025-08-22,2025-08-28,7
Maharashtra,Ahilyanagar,Shrirampur,2025,2025-09-07,2025-09-13,7
Maharashtra,Ahilyanagar,Shrirampur,2025,2025-10-02,2025-10-15,14
Maharashtra,Ahilyanagar,Rahata,2025,2025-06-21,2025-07-06,16
Maharashtra,Ahilyanagar,Rahata,2025,2025-07-17,2025-07-25,9
Maharashtra,Ahilyanagar,Rahata,2025,2025-07-28,2025-08-06,10
Maharashtra,Ahilyanagar,Rahata,2025,2025-08-21,2025-08-28,8
Maharashtra,Ahilyanagar,Rahata,2025,2025-09-07,2025-09-13,7
Maharashtra,Ahilyanagar,Rahata,2025,2025-10-07,2025-10-15,9
Maharashtra,Ahilyanagar,Rahata,2025,2025-10-17,2025-10-23,7
Maharashtra,Pune,Pune city,2025,2025-08-02,2025-08-18,17
Maharashtra,Pune,Pune city,2025,2025-08-22,2025-08-28,7
Maharashtra,Pune,Pune city,2025,2025-08-31,2025-09-07,8
Maharashtra,Pune,Pune city,2025,2025-09-30,2025-10-08,9
Maharashtra,Pune,Pune city,2025,2025-10-10,2025-10-23,14
Maharashtra,Pune,Haveli pune,2025,2025-08-02,2025-08-18,17
Maharashtra,Pune,Haveli pune,2025,2025-08-22,2025-08-28,7
Maharashtra,Pune,Haveli pune,2025,2025-08-31,2025-09-13,14
Maharashtra,Pune,Haveli pune,2025,2025-09-30,2025-10-08,9
Maharashtra,Pune,Haveli pune,2025,2025-10-17,2025-10-23,7
Maharashtra,Pune,Mulshi paud,2025,2025-08-04,2025-08-15,12
Maharashtra,Pune,Mulshi paud,2025,2025-10-02,2025-10-23,22
Maharashtra,Pune,Bhor,2025,2025-08-02,2025-08-15,14
Maharashtra,Pune,Bhor,2025,2025-09-01,2025-09-13,13
Maharashtra,Pune,Bhor,2025,2025-09-30,2025-10-23,24
Maharashtra,Pune,Maval wadgaon,2025,2025-10-02,2025-10-21,20
Maharashtra,Pune,Velhe,2025,2025-10-07,2025-10-23,17
Maharashtra,Pune,Junnar,2025,2025-07-13,2025-07-24,12
Maharashtra,Pune,Junnar,2025,2025-07-29,2025-08-19,22
Maharashtra,Pune,Junnar,2025,2025-08-30,2025-09-05,7
Maharashtra,Pune,Junnar,2025,2025-09-07,2025-09-13,7
Maharashtra,Pune,Junnar,2025,2025-09-30,2025-10-15,16
Maharashtra,Pune,Khed Rajgurunagar,2025,2025-07-17,2025-07-23,7
Maharashtra,Pune,Khed Rajgurunagar,2025,2025-07-31,2025-08-15,16
Maharashtra,Pune,Khed Rajgurunagar,2025,2025-08-31,2025-09-13,14
Maharashtra,Pune,Khed Rajgurunagar,2025,2025-09-30,2025-10-21,22
Maharashtra,Pune,Ambegaon ghodegaon,2025,2025-07-31,2025-08-11,12
Maharashtra,Pune,Ambegaon ghodegaon,2025,2025-10-05,2025-10-21,17
Maharashtra,Pune,Shirur ghodnandi,2025,2025-06-25,2025-07-06,12
Maharashtra,Pune,Shirur ghodnandi,2025,2025-07-17,2025-07-25,9
Maharashtra,Pune,Shirur ghodnandi,2025,2025-07-28,2025-08-18,22
Maharashtra,Pune,Shirur ghodnandi,2025,2025-08-31,2025-09-13,14
Maharashtra,Pune,Shirur ghodnandi,2025,2025-09-29,2025-10-15,17
Maharashtra,Pune,Baramati,2025,2025-06-21,2025-07-09,19
Maharashtra,Pune,Baramati,2025,2025-07-17,2025-08-08,23
Maharashtra,Pune,Baramati,2025,2025-08-11,2025-08-18,8
Maharashtra,Pune,Baramati,2025,2025-08-21,2025-08-28,8
Maharashtra,Pune,Baramati,2025,2025-08-31,2025-09-13,14
Maharashtra,Pune,Baramati,2025,2025-09-29,2025-10-05,7
Maharashtra,Pune,Baramati,2025,2025-10-07,2025-10-23,17
Maharashtra,Pune,Indapur,2025,2025-06-15,2025-07-09,25
Maharashtra,Pune,Indapur,2025,2025-07-11,2025-07-21,11
Maharashtra,Pune,Indapur,2025,2025-07-28,2025-08-05,9
Maharashtra,Pune,Indapur,2025,2025-08-21,2025-08-28,8
Maharashtra,Pune,Indapur,2025,2025-09-01,2025-09-08,8
Maharashtra,Pune,Indapur,2025,2025-09-29,2025-10-05,7
Maharashtra,Pune,Indapur,2025,2025-10-07,2025-10-23,17
Maharashtra,Pune,Daund,2025,2025-06-01,2025-06-11,11
Maharashtra,Pune,Daund,2025,2025-06-25,2025-07-08,14
Maharashtra,Pune,Daund,2025,2025-07-17,2025-07-25,9
Maharashtra,Pune,Daund,2025,2025-07-27,2025-08-07,12
Maharashtra,Pune,Daund,2025,2025-08-10,2025-08-18,9
Maharashtra,Pune,Daund,2025,2025-08-21,2025-08-27,7
Maharashtra,Pune,Daund,2025,2025-08-31,2025-09-13,14
Maharashtra,Pune,Daund,2025,2025-09-29,2025-10-05,7
Maharashtra,Pune,Daund,2025,2025-10-07,2025-10-15,9
Maharashtra,Pune,Purandar saswad,2025,2025-06-25,2025-07-02,8
Maharashtra,Pune,Purandar saswad,2025,2025-07-17,2025-07-25,9
