state,district,taluka,season_year,event_date,rainfall_mm
Maharashtra,Palghar,Vikramgad,2021,2021-06-10,77.1
Maharashtra,Palghar,Vikramgad,2021,2021-06-12,98.6
Maharashtra,Palghar,Vikramgad,2021,2021-07-19,158.4
Maharashtra,Palghar,Vikramgad,2021,2021-07-20,76.3
Maharashtra,Palghar,Vikramgad,2021,2021-07-21,117
Maharashtra,Palghar,Vikramgad,2021,2021-07-22,108.5
Maharashtra,Palghar,Vikramgad,2021,2021-07-26,82.4
Maharashtra,Palghar,Vikramgad,2021,2021-09-01,71.3
Maharashtra,Palghar,Vikramgad,2021,2021-09-13,65.3
Maharashtra,Palghar,Vikramgad,2021,2021-09-14,124
Maharashtra,Palghar,Vikramgad,2021,2021-09-23,108.6
Maharashtra,Palghar,Vikramgad,2021,2021-09-29,132
Maharashtra,Palghar,Vikramgad,2021,2021-12-02,65.4
Maharashtra,Nashik,Nandgaon,2021,2021-08-31,68.6
Maharashtra,Nashik,Nandgaon,2021,2021-09-08,91.8
Maharashtra,Nashik,Nandgaon,2021,2021-09-29,78.6
Maharashtra,Nashik,Surgana,2021,2021-07-19,71.6
Maharashtra,Nashik,Surgana,2021,2021-07-22,88.8
Maharashtra,Nashik,Surgana,2021,2021-09-29,100
Maharashtra,Nashik,Surgana,2021,2021-12-02,76.9
Maharashtra,Nashik,Dindori,2021,2021-09-29,72.2
Maharashtra,Nashik,Egatpuri,2021,2021-07-19,125.5
Maharashtra,Nashik,Egatpuri,2021,2021-07-22,96.8
Maharashtra,Nashik,Egatpuri,2021,2021-12-02,71
Maharashtra,Nashik,Peth,2021,2021-07-19,105.5
Maharashtra,Nashik,Peth,2021,2021-07-22,187.4
Maharashtra,Nashik,Peth,2021,2021-09-13,71.9
Maharashtra,Nashik,Peth,2021,2021-09-14,112
Maharashtra,Nashik,Peth,2021,2021-09-22,65.8
Maharashtra,Nashik,Peth,2021,2021-09-29,124.9
Maharashtra,Nashik,Peth,2021,2021-12-02,71.2
Maharashtra,Nashik,Niphad,2021,2021-09-29,69.4
Maharashtra,Nashik,Yevla,2021,2021-08-19,70.6
Maharashtra,Nashik,Yevla,2021,2021-09-29,76
Maharashtra,Nashik,Chandwad,2021,2021-09-29,89.2
Maharashtra,Nashik,Trimbakeshwar,2021,2021-07-19,110.6
Maharashtra,Nashik,Trimbakeshwar,2021,2021-07-22,155.3
Maharashtra,Nashik,Trimbakeshwar,2021,2021-09-13,70.1
Maharashtra,Nashik,Trimbakeshwar,2021,2021-09-14,68.9
Maharashtra,Nashik,Trimbakeshwar,2021,2021-09-29,112.3
Maharashtra,Nashik,Trimbakeshwar,2021,2021-12-02,69.5
Maharashtra,Nashik,Devali,2021,2021-09-29,70.8
Maharashtra,Dhule,Dhule,2021,2021-09-01,66
Maharashtra,Dhule,Shirpur,2021,2021-08-18,67.9
Maharashtra,Nandurbar,Nandurbar,2021,2021-09-29,91.8
Maharashtra,Nandurbar,Navapur,2021,2021-09-29,74.4
Maharashtra,Nandurbar,Shahada,2021,2021-09-08,86.3
Maharashtra,Nandurbar,Shahada,2021,2021-09-29,90.2
Maharashtra,Nandurbar,Taloda,2021,2021-09-08,82.3
Maharashtra,Nandurbar,Taloda,2021,2021-09-29,105.2
Maharashtra,Nandurbar,Akrani,2021,2021-09-08,91.7
Maharashtra,Nandurbar,Akrani,2021,2021-09-29,103.9
Maharashtra,Nandurbar,Akkalkua,2021,2021-09-08,70.7
Maharashtra,Nandurbar,Akkalkua,2021,2021-09-29,109.5
Maharashtra,Jalgaon,Parola,2021,2021-08-18,80.7
Maharashtra,Jalgaon,Chalisgaon,2021,2021-08-31,126.8
Maharashtra,Jalgaon,Chalisgaon,2021,2021-09-28,73.9
Maharashtra,Jalgaon,Chalisgaon,2021,2021-09-29,74.3
Maharashtra,Jalgaon,Jamner,2021,2021-09-28,84
Maharashtra,Jalgaon,Jamner,2021,2021-09-29,68.5
Maharashtra,Jalgaon,Pachora,2021,2021-09-28,71.8
Maharashtra,Jalgaon,Pachora,2021,2021-09-29,73.8
Maharashtra,Jalgaon,Bhadgaon,2021,2021-09-08,71.1
Maharashtra,Jalgaon,Bhadgaon,2021,2021-09-28,85.4
Maharashtra,Ahilyanagar,Nagar,2021,2021-08-31,70
Maharashtra,Ahilyanagar,Shrigonda,2021,2021-10-02,65.7
Maharashtra,Ahilyanagar,Shegaon,2021,2021-08-31,85.7
Maharashtra,Ahilyanagar,Pathardi,2021,2021-08-31,198.9
Maharashtra,Ahilyanagar,Shrirampur,2021,2021-06-28,77.7
Maharashtra,Pune,Pune city,2021,2021-07-24,71.9
Maharashtra,Pune,Pune city,2021,2021-12-02,73.9
Maharashtra,Pune,Haveli pune,2021,2021-12-02,71.3
Maharashtra,Pune,Mulshi paud,2021,2021-06-19,75.8
Maharashtra,Pune,Mulshi paud,2021,2021-07-22,136.4
Maharashtra,Pune,Mulshi paud,2021,2021-07-23,111.3
Maharashtra,Pune,Mulshi paud,2021,2021-07-24,116.9
Maharashtra,Pune,Bhor,2021,2021-07-22,87
Maharashtra,Pune,Bhor,2021,2021-07-24,132.8
Maharashtra,Pune,Bhor,2021,2021-12-02,81.2
Maharashtra,Pune,Maval wadgaon,2021,2021-06-19,77.1
Maharashtra,Pune,Maval wadgaon,2021,2021-07-22,166
Maharashtra,Pune,Maval wadgaon,2021,2021-07-23,139.4
Maharashtra,Pune,Maval wadgaon,2021,2021-07-24,110
Maharashtra,Pune,Velhe,2021,2021-06-19,69.8
Maharashtra,Pune,Velhe,2021,2021-07-22,104.1
Maharashtra,Pune,Velhe,2021,2021-07-23,115.9
Maharashtra,Pune,Velhe,2021,2021-07-24,131.5
Maharashtra,Pune,Velhe,2021,2021-12-02,84
Maharashtra,Pune,Khed Rajgurunagar,2021,2021-12-02,69.1
Maharashtra,Pune,Ambegaon ghodegaon,2021,2021-12-02,65.7
Maharashtra,Pune,Purandar saswad,2021,2021-12-02,85.4
Maharashtra,Satara,Satara,2021,2021-07-22,100.6
Maharashtra,Satara,Satara,2021,2021-07-24,116.5
Maharashtra,Satara,Satara,2021,2021-12-02,91.8
Maharashtra,Satara,Javli medha,2021,2021-06-17,96.6
Maharashtra,Satara,Javli medha,2021,2021-06-19,71.6
Maharashtra,Satara,Javli medha,2021,2021-07-22,140.2
Maharashtra,Satara,Javli medha,2021,2021-07-23,106.8
Maharashtra,Satara,Javli medha,2021,2021-07-24,108.8
Maharashtra,Satara,Javli medha,2021,2021-12-02,95
Maharashtra,Satara,Patan,2021,2021-06-17,131.6
Maharashtra,Satara,Patan,2021,2021-07-22,140.9
Maharashtra,Satara,Patan,2021,2021-07-23,211.8
Maharashtra,Satara,Patan,2021,2021-07-24,178.7
Maharashtra,Satara,Patan,2021,2021-12-02,68.4
Maharashtra,Satara,Karad,2021,2021-06-17,100.8
Maharashtra,Satara,Karad,2021,2021-07-22,80.6
Maharashtra,Satara,Karad,2021,2021-07-24,117.4
Maharashtra,Satara,Karad,2021,2021-12-02,97.8
Maharashtra,Satara,Koregaon,2021,2021-12-02,112.1
Maharashtra,Satara,Khatav vaduj,2021,2021-12-02,80.5
Maharashtra,Satara,Phaltan,2021,2021-12-02,68.8
Maharashtra,Satara,Khandala,2021,2021-12-02,85.8
Maharashtra,Satara,Wai,2021,2021-07-22,117.5
Maharashtra,Satara,Wai,2021,2021-07-23,65.3
Maharashtra,Satara,Wai,2021,2021-07-24,105.4
Maharashtra,Satara,Wai,2021,2021-12-02,117.1
Maharashtra,Satara,Mahableshwar,2021,2021-06-17,221.1
Maharashtra,Satara,Mahableshwar,2021,2021-06-18,88.8
Maharashtra,Satara,Mahableshwar,2021,2021-06-19,117.8
Maharashtra,Satara,Mahableshwar,2021,2021-07-13,99.5
Maharashtra,Satara,Mahableshwar,2021,2021-07-20,65.8
Maharashtra,Satara,Mahableshwar,2021,2021-07-21,98.3
Maharashtra,Satara,Mahableshwar,2021,2021-07-22,311.6
Maharashtra,Satara,Mahableshwar,2021,2021-07-23,277.9
Maharashtra,Satara,Mahableshwar,2021,2021-07-24,264.9
Maharashtra,Satara,Mahableshwar,2021,2021-07-25,107.9
Maharashtra,Satara,Mahableshwar,2021,2021-07-26,97.7
Maharashtra,Satara,Mahableshwar,2021,2021-09-14,71.9
Maharashtra,Satara,Mahableshwar,2021,2021-12-02,91.5
Maharashtra,Sangli,Miraj,2021,2021-06-17,74.9
Maharashtra,Sangli,Miraj,2021,2021-12-02,67.4
Maharashtra,Sangli,Khanapur vita,2021,2021-12-02,67.1
Maharashtra,Sangli,Valva eslampur,2021,2021-06-17,109.3
Maharashtra,Sangli,Valva eslampur,2021,2021-07-22,75.7
Maharashtra,Sangli,Valva eslampur,2021,2021-07-24,140.8
Maharashtra,Sangli,Valva eslampur,2021,2021-12-02,75.1
Maharashtra,Sangli,Tasgaon,2021,2021-12-02,65.4
Maharashtra,Sangli,Shirala,2021,2021-06-17,123.3
Maharashtra,Sangli,Shirala,2021,2021-07-22,154.3
Maharashtra,Sangli,Shirala,2021,2021-07-23,338.8
Maharashtra,Sangli,Shirala,2021,2021-07-24,171.1
Maharashtra,Sangli,Shirala,2021,2021-12-02,71
Maharashtra,Sangli,Kavthemahankal,2021,2021-10-10,80.4
Maharashtra,Sangli,Kavthemahankal,2021,2021-12-02,75.2
Maharashtra,Sangli,Palus,2021,2021-06-17,72.2
Maharashtra,Sangli,Palus,2021,2021-12-02,74.9
Maharashtra,Sangli,Kadegaon,2021,2021-12-02,88.2
Maharashtra,Kolhapur,Hatkanangle,2021,2021-06-17,89.5
Maharashtra,Kolhapur,Hatkanangle,2021,2021-07-23,71.4
Maharashtra,Kolhapur,Hatkanangle,2021,2021-07-24,129.9
Maharashtra,Kolhapur,Shirol,2021,2021-06-17,73.2
Maharashtra,Kolhapur,Shirol,2021,2021-07-24,82.9
Maharashtra,Kolhapur,Panhala,2021,2021-06-17,115.1
Maharashtra,Kolhapur,Panhala,2021,2021-07-22,133.1
Maharashtra,Kolhapur,Panhala,2021,2021-07-23,209.4
Maharashtra,Kolhapur,Panhala,2021,2021-07-24,164.2
Maharashtra,Kolhapur,Shauwadi,2021,2021-06-17,127.3
Maharashtra,Kolhapur,Shauwadi,2021,2021-06-18,66.2
Maharashtra,Kolhapur,Shauwadi,2021,2021-07-22,178
Maharashtra,Kolhapur,Shauwadi,2021,2021-07-23,296.6
Maharashtra,Kolhapur,Shauwadi,2021,2021-07-24,143.4
Maharashtra,Kolhapur,Radhanagari,2021,2021-05-17,66.3
Maharashtra,Kolhapur,Radhanagari,2021,2021-06-16,65.4
Maharashtra,Kolhapur,Radhanagari,2021,2021-06-17,127.1
