"Year","Season","Rice-Area","Rice-Production","Rice-Yield","Wheat-Area","Wheat-Production","Wheat-Yield","Maize-Area","Maize-Production","Maize-Yield","Barley-Area","Barley-Production","Barley-Yield","Jowar-Area","Jowar-Production","Jowar-Yield","Bajra-Area","Bajra-Production","Bajra-Yield","Ragi-Area","Ragi-Production","Ragi-Yield","Small Millets-Area","Small Millets-Production","Small Millets-Yield","Shree Anna /Nutri Cereals-Area","Shree Anna /Nutri Cereals-Production","Shree Anna /Nutri Cereals-Yield","Nutri/Coarse Cereals-Area","Nutri/Coarse Cereals-Production","Nutri/Coarse Cereals-Yield","Cereals-Area","Cereals-Production","Cereals-Yield","Tur-Area","Tur-Production","Tur-Yield","Gram-Area","Gram-Production","Gram-Yield","Urad-Area","Urad-Production","Urad-Yield","Moong-Area","Moong-Production","Moong-Yield","Lentil-Area","Lentil-Production","Lentil-Yield","Other Pulses-Area","Other Pulses-Production","Other Pulses-Yield","Total Pulses-Area","Total Pulses-Production","Total Pulses-Yield","Total Food Grains-Area","Total Food Grains-Production","Total Food Grains-Yield","Groundnut-Area","Groundnut-Production","Groundnut-Yield","Castorseed-Area","Castorseed-Production","Castorseed-Yield","Sesamum-Area","Sesamum-Production","Sesamum-Yield","Nigerseed-Area","Nigerseed-Production","Nigerseed-Yield","Soybean-Area","Soybean-Production","Soybean-Yield","Sunflower-Area","Sunflower-Production","Sunflower-Yield","Rapeseed & Mustard-Area","Rapeseed & Mustard-Production","Rapeseed & Mustard-Yield","Linseed-Area","Linseed-Production","Linseed-Yield","Safflower-Area","Safflower-Production","Safflower-Yield","Total Oil Seeds-Area","Total Oil Seeds-Production","Total Oil Seeds-Yield","Sugarcane-Area","Sugarcane-Production","Sugarcane-Yield","Cotton-Area","Cotton-Production","Cotton-Yield","Jute-Area","Jute-Production","Jute-Yield","Mesta-Area","Mesta-Production","Mesta-Yield","Jute & Mesta-Area","Jute & Mesta-Production","Jute & Mesta-Yield"
"2004-05","Total","419.07","831.32","1984.00","263.83","686.37","2602.00","74.30","141.72","1907.00","6.17","12.07","1958.00","90.92","72.44","797.00","92.33","79.31","859.00","15.53","24.32","1567.00","11.01","4.78","434.00","209.79","180.86","862.00","290.25","334.65","1153.00","973.15","1852.33","1903.00","35.19","23.47","667.00","67.15","54.69","815.00","31.69","13.27","419.00","32.39","10.27","317.00","14.73","9.94","675.00","46.48","19.66","423.00","227.63","131.30","577.00","1200.78","1983.63","1652.00","66.40","67.74","1020.00","7.43","7.93","1068.00","18.44","6.74","366.00","4.30","1.12","261.00","75.71","68.76","908.00","21.61","11.87","549.00","73.16","75.93","1038.00","4.49","1.70","378.00","3.69","1.74","470.00","275.23","243.54","885.00","36.62","2370.88","64752.00","87.87","164.29","318.00","7.74","93.99","2186.00","1.42","8.73","1108.00","9.16","102.72","2019.00"
"2003-04","Kharif","392.31","786.19","2004.00","","","","65.90","127.34","1932.00","","","","44.63","48.44","1085.00","104.32","117.36","1125.00","15.94","19.44","1219.00","11.91","5.64","473.00","176.81","190.88","1080.00","242.71","318.22","1311.00","635.01","1104.41","1739.00","35.16","23.56","670.00","","","","27.89","12.00","430.00","27.43","13.93","508.00","","","","26.36","12.15","461.00","116.83","61.65","528.00","751.84","1166.05","1551.00","51.96","68.60","1320.00","7.10","7.94","1117.00","17.00","7.82","460.00","4.12","1.03","249.00","65.55","78.19","1193.00","6.11","3.06","501.00","","","","","","","","","","151.84","166.63","1097.00","39.38","2338.62","59380.00","75.98","137.29","307.00","8.49","102.52","2173.00","1.53","9.21","1087.00","10.02","111.73","2008.00"
"2003-04","Rabi","33.62","99.08","2947.00","265.95","721.56","2713.00","7.53","22.50","2987.00","6.57","12.98","1975.00","48.68","18.38","377.00","1.80","3.73","2073.00","0.72","0.22","302.00","","","","51.20","22.33","436.00","65.31","57.80","885.00","364.87","878.44","2408.00","","","","70.48","57.18","811.00","6.35","2.71","426.00","7.00","2.75","393.00","13.96","10.38","743.00","19.95","14.39","721.00","117.75","87.41","742.00","482.62","965.84","2001.00","7.91","12.67","1602.00","0.07","0.03","456.00","","","","0.20","0.06","316.00","","","","13.93","6.24","448.00","54.28","62.92","1159.00","4.77","1.97","412.00","3.64","1.35","371.00","84.79","85.24","1005.00","","","","","","","","","","","","","","",""
"2003-04","Total","425.93","885.26","2078.00","265.95","721.56","2713.00","73.43","149.84","2041.00","6.57","12.98","1975.00","93.31","66.81","716.00","106.12","121.09","1141.00","16.66","19.66","1180.00","11.91","5.64","473.00","228.01","213.20","935.00","308.01","376.02","1221.00","999.88","1982.84","1983.00","35.16","23.56","670.00","70.48","57.18","811.00","34.24","14.71","430.00","34.43","16.68","484.00","13.96","10.38","743.00","46.31","26.55","573.00","234.58","149.05","635.00","1234.47","2131.89","1727.00","59.87","81.27","1357.00","7.17","7.97","1111.00","17.00","7.82","460.00","4.32","1.09","252.00","65.55","78.19","1193.00","20.04","9.30","464.00","54.28","62.92","1159.00","4.77","1.97","412.00","3.64","1.35","371.00","236.63","251.87","1064.00","39.38","2338.62","59380.00","75.98","137.29","307.00","8.49","102.52","2173.00","1.53","9.21","1087.00","10.02","111.73","2008.00"
"2002-03","Kharif","380.37","630.83","1658.00","","","","59.76","92.72","1552.00","","","","42.43","42.23","995.00","75.97","44.89","591.00","13.28","12.47","939.00","12.01","4.59","383.00","143.69","104.18","725.00","203.46","196.91","968.00","583.83","827.74","1418.00","33.59","21.86","651.00","","","","26.51","10.04","379.00","23.82","6.13","257.00","","","","15.59","3.48","223.00","99.50","41.51","417.00","683.33","869.25","1272.00","52.72","30.95","587.00","5.77","4.25","736.00","14.44","4.41","306.00","3.95","0.80","204.00","61.06","46.55","762.00","5.32","2.72","510.00","","","","","","","","","","143.26","89.67","626.00","45.20","2873.83","63576.00","76.70","86.24","191.00","8.65","102.74","2139.00","1.71","10.02","1056.00","10.35","112.75","1960.00"
"2002-03","Rabi","31.39","87.37","2783.00","251.96","657.61","2610.00","6.59","18.79","2851.00","7.02","14.07","2006.00","50.56","27.90","552.00","1.43","2.30","1610.00","0.87","0.68","789.00","","","","52.86","30.88","584.00","66.47","63.75","959.00","349.81","808.73","2312.00","","","","59.06","42.37","717.00","8.99","4.69","522.00","5.34","2.29","429.00","13.77","8.73","634.00","18.29","11.66","637.00","105.46","69.74","661.00","455.27","878.47","1930.00","6.63","10.26","1548.00","0.06","0.03","438.00","","","","0.20","0.06","291.00","","","","11.10","6.01","541.00","45.44","38.80","854.00","4.50","1.77","393.00","3.70","1.79","483.00","71.63","58.71","820.00","","","","","","","","","","","","","","",""
"2002-03","Total","411.76","718.20","1744.00","251.96","657.61","2610.00","66.35","111.52","1681.00","7.02","14.07","2006.00","93.00","70.12","754.00","77.40","47.19","610.00","14.15","13.16","930.00","12.01","4.59","383.00","196.55","135.06","687.00","269.92","260.65","966.00","933.64","1636.46","1753.00","33.59","21.86","651.00","59.06","42.37","717.00","35.50","14.74","415.00","29.16","8.42","289.00","13.77","8.73","634.00","33.88","15.14","447.00","204.96","111.25","543.00","1138.60","1747.71","1535.00","59.36","41.21","694.00","5.83","4.28","733.00","14.44","4.41","306.00","4.14","0.86","208.00","61.06","46.55","762.00","16.42","8.73","531.00","45.44","38.80","854.00","4.50","1.77","393.00","3.70","1.79","483.00","214.89","148.38","691.00","45.20","2873.83","63576.00","76.70","86.24","191.00","8.65","102.74","2139.00","1.71","10.02","1056.00","10.35","112.75","1960.00"
"2001-02","Kharif","406.19","805.22","1982.00","","","","59.34","112.48","1896.00","","","","44.73","42.29","945.00","93.88","80.29","855.00","15.97","23.14","1449.00","13.11","5.77","440.00","167.68","151.48","903.00","227.02","263.96","1163.00","633.21","1069.18","1689.00","33.28","22.60","679.00","","","","24.06","9.80","407.00","24.37","8.36","343.00","","","","25.51","7.63","299.00","107.22","48.38","451.00","740.43","1117.56","1509.00","54.61","56.22","1030.00","7.07","6.48","915.00","16.71","6.98","418.00","4.50","1.21","269.00","63.43","59.63","940.00","3.09","1.55","501.00","","","","","","","","","","149.41","132.07","884.00","44.12","2972.08","67370.00","91.32","99.97","186.00","8.73","105.84","2182.00","1.74","10.94","1131.00","10.47","116.78","2007.00"
"2001-02","Rabi","42.85","128.18","2992.00","263.45","727.66","2762.00","6.48","19.12","2952.00","6.60","14.25","2160.00","53.22","33.28","625.00","1.41","2.55","1804.00","0.50","0.61","1220.00","","","","55.14","36.44","661.00","68.21","69.80","1023.00","374.50","925.65","2472.00","","","","64.16","54.73","853.00","8.97","5.19","579.00","5.51","2.43","441.00","14.66","9.74","664.00","19.56","13.21","675.00","112.86","85.30","756.00","487.36","1010.95","2074.00","7.77","14.05","1808.00","0.09","0.05","543.00","","","","0.28","0.09","311.00","","","","8.68","5.24","604.00","50.73","50.83","1002.00","5.36","2.09","390.00","4.04","2.21","546.00","76.95","74.56","969.00","","","","","","","","","","","","","","",""
"2001-02","Total","449.04","933.40","2079.00","263.45","727.66","2762.00","65.82","131.60","2000.00","6.60","14.25","2160.00","97.95","75.57","771.00","95.29","82.84","869.00","16.47","23.75","1442.00","13.11","5.77","440.00","222.82","187.92","843.00","295.23","333.77","1131.00","1007.71","1994.83","1980.00","33.28","22.60","679.00","64.16","54.73","853.00","33.03","14.99","454.00","29.88","10.78","361.00","14.66","9.74","664.00","45.07","20.83","462.00","220.08","133.68","607.00","1227.80","2128.51","1734.00","62.38","70.28","1127.00","7.17","6.53","911.00","16.71","6.98","418.00","4.78","1.30","272.00","63.43","59.63","940.00","11.77","6.80","577.00","50.73","50.83","1002.00","5.36","2.09","390.00","4.04","2.21","546.00","226.36","206.62","913.00","44.12","2972.08","67370.00","91.32","99.97","186.00","8.73","105.84","2182.00","1.74","10.94","1131.00","10.47","116.78","2007.00"
"2000-01","Kharif","407.03","727.78","1788.00","","","","59.87","102.20","1707.00","","","","48.63","45.61","938.00","96.86","64.86","670.00","17.19","26.87","1563.00","14.24","5.87","412.00","176.92","143.21","809.00","236.79","245.41","1036.00","643.82","973.19","1512.00","36.32","22.46","618.00","","","","22.04","7.72","350.00","23.84","7.62","319.00","","","","24.37","6.68","274.00","106.58","44.48","417.00","750.39","1017.67","1356.00","57.05","49.10","861.00","10.72","8.77","818.00","17.20","5.20","302.00","4.08","0.99","243.00","64.17","52.80","823.00","4.19","2.40","573.00","","","","","","","","","","157.40","119.26","758.00","43.16","2959.60","68578.00","85.34","95.20","190.00","8.28","93.20","2026.00","1.90","12.40","1177.00","10.18","105.60","1868.00"
"2000-01","Rabi","40.09","121.98","3042.00","257.31","696.81","2708.00","6.24","18.24","2921.00","7.78","14.31","1840.00","49.93","29.68","594.00","1.43","2.73","1909.00","0.40","0.45","1122.00","","","","51.77","32.86","635.00","65.78","65.41","994.00","363.18","884.20","2435.00","","","","51.85","38.55","744.00","8.07","5.24","650.00","5.23","2.37","454.00","14.78","9.15","619.00","16.97","10.95","645.00","96.90","66.27","684.00","460.09","950.47","2066.00","8.53","15.00","1758.00","0.08","0.03","375.00","","","","0.32","0.11","344.00","","","","6.55","4.10","626.00","44.77","41.90","936.00","5.80","2.00","345.00","4.25","2.00","471.00","70.30","65.14","927.00","","","","","","","","","","","","","","",""
"2000-01","Total","447.12","849.77","1901.00","257.31","696.81","2708.00","66.11","120.43","1822.00","7.78","14.31","1840.00","98.56","75.29","764.00","98.29","67.59","688.00","17.59","27.32","1553.00","14.24","5.87","412.00","228.69","176.07","770.00","302.57","310.81","1027.00","1007.00","1857.38","1844.00","36.32","22.46","618.00","51.85","38.55","744.00","30.11","12.96","431.00","29.07","9.99","344.00","14.78","9.15","619.00","41.34","17.63","426.00","203.48","110.75","544.00","1210.48","1968.14","1626.00","65.59","64.10","977.00","10.80","8.80","815.00","17.20","5.20","302.00","4.40","1.10","250.00","64.17","52.80","823.00","10.74","6.50","605.00","44.77","41.90","936.00","5.80","2.00","345.00","4.25","2.00","471.00","227.70","184.40","810.00","43.16","2959.60","68578.00","85.34","95.20","190.00","8.28","93.20","2026.00","1.90","12.40","1177.00","10.18","105.60","1868.00"
"1999-00","Kharif","409.49","774.81","1892.00","","","","57.27","97.06","1695.00","","","","48.26","48.19","998.00","87.15","54.08","621.00","15.69","22.04","1405.00","14.11","6.18","438.00","165.22","130.49","790.00","222.49","227.55","1023.00","631.97","1002.36","1586.00","34.27","26.94","786.00","","","","21.67","8.92","412.00","21.49","7.72","359.00","","","","20.51","4.58","223.00","97.94","48.16","492.00","729.91","1050.52","1439.00","58.09","38.00","654.00","7.72","7.65","992.00","15.60","4.80","308.00","4.61","1.43","311.00","62.22","70.80","1138.00","4.73","2.00","423.00","","","","","","","","","","152.97","124.69","815.00","42.20","2993.20","70934.00","87.10","115.30","225.00","8.47","94.20","2003.00","1.89","11.30","1078.00","10.35","105.50","1834.00"
"1999-00","Rabi","42.13","122.02","2897.00","274.86","763.69","2778.00","6.95","18.03","2594.00","7.25","14.47","1997.00","54.25","38.66","713.00","1.82","3.74","2059.00","0.65","0.85","1301.00","","","","56.72","43.26","763.00","70.92","75.76","1068.00","387.90","961.47","2479.00","","","","61.46","51.18","833.00","7.73","4.39","568.00","6.53","2.75","421.00","14.62","10.79","738.00","22.89","16.92","739.00","113.22","86.02","760.00","501.13","1047.49","2090.00","10.59","14.50","1370.00","0.10","0.05","495.00","","","","0.19","0.07","368.00","","","","8.15","4.90","601.00","60.27","57.90","961.00","5.93","2.40","405.00","4.39","2.60","593.00","89.61","82.42","920.00","","","","","","","","","","","","","","",""
"1999-00","Total","451.62","896.83","1986.00","274.86","763.69","2778.00","64.22","115.10","1792.00","7.25","14.47","1997.00","102.51","86.85","847.00","88.97","57.82","650.00","16.34","22.90","1401.00","14.11","6.18","438.00","221.94","173.75","783.00","293.40","303.31","1034.00","1019.88","1963.83","1926.00","34.27","26.94","786.00","61.46","51.18","833.00","29.39","13.31","453.00","28.02","10.47","373.00","14.62","10.79","738.00","43.40","21.50","495.00","211.16","134.18","635.00","1231.04","2098.01","1704.00","68.67","52.50","764.00","7.82","7.70","985.00","15.60","4.80","308.00","4.80","1.50","313.00","62.22","70.80","1138.00","12.88","6.90","536.00","60.27","57.90","961.00","5.93","2.40","405.00","4.39","2.60","593.00","242.58","207.11","854.00","42.20","2993.20","70934.00","87.10","115.30","225.00","8.47","94.20","2003.00","1.89","11.30","1078.00","10.35","105.50","1834.00"
"1998-99","Kharif","404.56","727.20","1798.00","","","","55.91","95.39","1706.00","","","","50.43","52.80","1047.00","91.14","65.26","716.00","17.13","25.38","1482.00","14.95","6.71","449.00","173.64","150.15","865.00","229.55","245.53","1070.00","634.11","972.74","1534.00","34.39","27.08","787.00","","","","22.43","9.61","429.00","23.24","8.27","356.00","","","","23.43","6.45","275.00","103.49","51.41","497.00","737.60","1024.15","1388.00","58.86","69.10","1174.00","6.72","8.36","1244.00","16.09","5.30","329.00","4.68","1.30","278.00","64.89","71.40","1100.00","7.33","2.40","328.00","","","","","","","","","","158.57","157.86","996.00","40.55","2887.20","71203.00","93.42","122.90","224.00","8.48","88.40","1876.00","1.77","9.70","986.00","10.25","98.10","1722.00"
"1998-99","Rabi","43.47","133.57","3073.00","275.23","712.88","2590.00","6.13","16.09","2626.00","7.93","15.38","1940.00","47.52","31.36","660.00","1.83","4.30","2345.00","0.45","0.70","1540.00","","","","49.80","36.35","730.00","63.86","67.82","1062.00","382.56","914.26","2390.00","","","","84.69","68.01","803.00","6.74","3.89","577.00","6.20","2.99","483.00","13.89","9.38","675.00","20.01","13.39","669.00","131.52","97.66","743.00","514.07","1011.92","1968.00","15.10","20.70","1371.00","0.10","0.04","417.00","","","","0.27","0.10","358.00","","","","10.92","7.10","650.00","65.13","56.60","869.00","7.49","2.70","360.00","4.40","2.40","545.00","103.41","89.64","867.00","","","","","","","","","","","","","","",""
"1998-99","Total","448.02","860.77","1921.00","275.23","712.88","2590.00","62.04","111.48","1797.00","7.93","15.38","1940.00","97.94","84.15","859.00","92.97","69.56","748.00","17.58","26.08","1483.00","14.95","6.71","449.00","223.44","186.50","835.00","293.41","313.35","1068.00","1016.66","1887.00","1856.00","34.39","27.08","787.00","84.69","68.01","803.00","29.16","13.50","463.00","29.44","11.26","383.00","13.89","9.38","675.00","43.44","19.84","457.00","235.01","149.07","634.00","1251.67","2036.07","1627.00","73.96","89.80","1214.00","6.82","8.40","1231.00","16.09","5.30","329.00","4.95","1.40","282.00","64.89","71.40","1100.00","18.25","9.50","521.00","65.13","56.60","869.00","7.49","2.70","360.00","4.40","2.40","545.00","261.99","247.50","945.00","40.55","2887.20","71203.00","93.42","122.90","224.00","8.48","88.40","1876.00","1.77","9.70","986.00","10.25","98.10","1722.00"
"1997-98","Kharif","398.25","725.30","1821.00","","","","57.62","94.30","1637.00","","","","52.04","49.63","954.00","97.07","72.63","748.00","16.15","20.18","1249.00","15.29","6.40","418.00","180.55","148.83","824.00","238.17","243.13","1021.00","636.41","968.43","1522.00","33.59","18.50","551.00","","","","23.13","9.40","406.00","22.75","6.72","296.00","","","","25.60","8.28","323.00","105.06","42.90","408.00","741.47","1011.32","1364.00","60.65","59.00","973.00","6.29","8.24","1310.00","16.60","5.70","343.00","4.74","1.24","262.00","59.86","64.60","1079.00","5.91","2.40","406.00","","","","","","","","","","154.05","141.18","916.00","39.30","2795.40","71133.00","88.68","108.50","208.00","9.06","99.60","1978.00","2.01","10.60","952.00","11.07","110.20","1792.00"
"1997-98","Rabi","36.22","100.15","2765.00","266.96","663.50","2485.00","5.60","13.89","2482.00","8.58","16.79","1958.00","55.98","25.66","458.00","1.81","3.81","2108.00","0.41","0.69","1676.00","","","","58.20","30.16","518.00","72.37","60.85","841.00","375.55","824.49","2195.00","","","","75.63","61.32","811.00","7.52","4.38","583.00","6.27","2.40","382.00","12.90","8.04","623.00","21.33","10.67","500.00","123.65","86.81","702.00","499.21","911.31","1826.00","10.23","14.70","1437.00","0.12","0.06","471.00","","","","0.47","0.16","338.00","","","","11.53","6.50","564.00","70.41","47.00","668.00","7.94","2.40","302.00","6.20","1.20","194.00","106.90","72.01","674.00","","","","","","","","","","","","","","",""
"1997-98","Total","434.47","825.45","1900.00","266.96","663.50","2485.00","63.21","108.19","1712.00","8.58","16.79","1958.00","108.01","75.28","697.00","98.88","76.44","773.00","16.57","20.87","1260.00","15.29","6.40","418.00","238.75","178.99","750.00","310.54","303.98","979.00","1011.97","1792.92","1772.00","33.59","18.50","551.00","75.63","61.32","811.00","30.64","13.78","450.00","29.02","9.12","314.00","12.90","8.04","623.00","46.93","18.95","404.00","228.71","129.71","567.00","1240.68","1922.63","1550.00","70.88","73.70","1040.00","6.41","8.30","1294.00","16.60","5.70","343.00","5.21","1.40","269.00","59.86","64.60","1079.00","17.43","8.90","510.00","70.41","47.00","668.00","7.94","2.40","302.00","6.20","1.20","194.00","260.95","213.20","817.00","39.30","2795.40","71133.00","88.68","108.50","208.00","9.06","99.60","1978.00","2.01","10.60","952.00","11.07","110.20","1792.00"
"1996-97","Kharif","397.87","635.56","1597.00","","","","57.13","91.74","1606.00","","","","57.56","69.91","1214.00","98.29","75.76","771.00","17.33","22.78","1314.00","16.01","7.28","455.00","189.19","175.72","929.00","246.33","267.46","1086.00","644.19","903.02","1402.00","35.13","26.60","757.00","","","","22.40","9.10","406.00","22.97","9.81","427.00","","","","26.69","8.38","314.00","107.19","53.89","503.00","751.39","956.91","1274.00","64.57","62.03","961.00","7.29","8.95","1228.00","19.92","6.40","321.00","4.75","1.35","284.00","54.42","53.80","989.00","7.95","3.90","491.00","","","","","","","","","","158.88","136.42","859.00","41.74","2775.60","66496.00","91.20","142.30","265.00","8.97","99.60","1999.00","2.04","11.70","1031.00","11.01","111.30","1819.00"
"1996-97","Rabi","36.46","94.17","2583.00","258.87","693.50","2679.00","5.47","15.95","2917.00","7.57","14.62","1930.00","56.75","39.48","696.00","1.51","2.95","1953.00","0.51","0.62","1214.00","","","","58.77","43.05","733.00","71.82","73.63","1025.00","367.15","861.30","2346.00","","","","68.47","55.70","814.00","7.67","4.38","571.00","6.48","2.98","460.00","13.69","9.62","702.00","20.96","14.91","711.00","117.28","87.59","747.00","484.42","948.88","1959.00","11.39","13.87","1218.00","0.12","0.05","429.00","","","","0.48","0.15","314.00","","","","11.37","8.60","756.00","65.45","66.60","1017.00","8.27","3.10","375.00","7.13","4.50","632.00","104.21","96.87","930.00","","","","","","","","","","","","","","",""
"1996-97","Total","434.33","729.73","1680.00","258.87","693.50","2679.00","62.60","107.70","1720.00","7.57","14.62","1930.00","114.31","109.39","957.00","99.80","78.70","789.00","17.84","23.40","1312.00","16.01","7.28","455.00","247.96","218.77","882.00","318.14","341.09","1072.00","1011.34","1764.32","1745.00","35.13","26.60","757.00","68.47","55.70","814.00","30.07","13.48","448.00","29.44","12.79","434.00","13.69","9.62","702.00","47.66","23.29","489.00","224.47","141.48","630.00","1235.81","1905.80","1542.00","75.95","75.89","999.00","7.40","9.00","1216.00","19.92","6.40","321.00","5.23","1.50","287.00","54.42","53.80","989.00","19.32","12.50","647.00","65.45","66.60","1017.00","8.27","3.10","375.00","7.13","4.50","632.00","263.09","233.29","887.00","41.74","2775.60","66496.00","91.20","142.30","265.00","8.97","99.60","1999.00","2.04","11.70","1031.00","11.01","111.30","1819.00"
"1995-96","Kharif","394.40","678.79","1721.00","","","","55.20","82.80","1500.00","","","","56.87","56.62","996.00","93.19","53.81","577.00","17.74","25.01","1410.00","16.62","7.79","469.00","184.42","143.23","777.00","239.61","226.04","943.00","634.01","904.82","1427.00","34.47","23.09","670.00","","","","20.20","8.86","439.00","19.91","6.87","345.00","","","","90.01","27.85","309.00","164.58","66.67","405.00","798.59","971.49","1217.00","65.25","60.52","928.00","7.89","7.77","985.00","18.26","5.31","291.00","6.01","1.90","316.00","50.35","50.96","1012.00","9.03","4.47","495.00","","","","","","","","","","156.78","130.93","835.00","41.47","2811.00","67777.00","90.35","128.61","242.00","7.37","76.75","1875.00","1.89","11.32","1078.00","9.26","88.07","1712.00"
"1995-96","Rabi","33.97","90.97","2678.00","250.11","620.97","2483.00","4.59","11.84","2578.00","8.24","15.10","1834.00","56.40","36.65","650.00","","","","","","","","","","56.40","36.65","650.00","69.23","63.59","919.00","353.31","775.53","2195.00","","","","71.16","49.79","700.00","7.80","4.36","558.00","6.03","2.83","468.00","12.55","7.14","569.00","69.64","39.32","565.00","167.19","103.43","619.00","520.50","878.95","1689.00","10.00","15.29","1529.00","","","","","","","","","","","","","12.18","8.10","665.00","65.47","60.00","916.00","8.43","2.92","346.00","6.80","3.83","564.00","102.88","90.14","876.00","","","","","","","","","","","","","","",""
"1995-96","Total","428.37","769.75","1797.00","250.11","620.97","2483.00","59.79","94.64","1583.00","8.24","15.10","1834.00","113.26","93.27","823.00","93.19","53.81","577.00","17.74","25.01","1410.00","16.62","7.79","469.00","240.81","179.88","747.00","308.84","289.62","938.00","987.32","1680.35","1702.00","34.47","23.09","670.00","71.16","49.79","700.00","28.00","13.22","472.00","25.94","9.70","374.00","12.55","7.14","569.00","159.65","67.16","421.00","331.77","170.10","513.00","1319.08","1850.45","1403.00","75.25","75.81","1007.00","7.89","7.77","985.00","18.26","5.31","291.00","6.01","1.90","316.00","50.35","50.96","1012.00","21.21","12.57","593.00","65.47","60.00","916.00","8.43","2.92","346.00","6.80","3.83","564.00","259.66","221.07","851.00","41.47","2811.00","67777.00","90.35","128.61","242.00","7.37","76.75","1875.00","1.89","11.32","1078.00","9.26","88.07","1712.00"
"1994-95","Kharif","394.41","726.03","1841.00","","","","55.14","76.43","1386.00","","","","59.49","58.74","988.00","102.23","71.60","700.00","17.64","23.42","1328.00","17.92","7.98","445.00","197.27","161.74","820.00","252.41","238.18","944.00","646.81","964.20","1491.00","33.14","21.44","647.00","","","","20.63","7.89","382.00","21.92","7.89","360.00","","","","91.25","32.52","356.00","166.95","69.73","418.00","813.76","1033.93","1271.00","66.35","60.59","913.00","7.79","8.45","1085.00","19.72","5.87","298.00","5.92","1.90","321.00","43.18","39.32","911.00","6.95","3.39","487.00","","","","","","","","","","149.91","119.51","797.00","38.67","2755.40","71258.00","78.71","118.88","257.00","7.39","79.97","1949.00","1.90","10.79","1023.00","9.29","90.76","1760.00"
"1994-95","Rabi","33.73","92.11","2731.00","257.00","657.67","2559.00","6.22","12.41","1996.00","8.91","17.27","1939.00","55.65","30.91","555.00","","","","","","","","","","55.65","30.91","555.00","70.78","60.59","856.00","361.51","810.38","2242.00","","","","75.43","64.36","853.00","7.39","3.54","479.00","5.86","2.45","418.00","11.56","7.84","678.00","68.69","42.08","613.00","168.93","120.26","712.00","530.44","930.64","1754.00","12.13","20.03","1650.00","","","","","","","","","","","","","13.03","8.81","676.00","60.58","57.58","950.00","9.48","3.23","340.00","7.91","4.23","535.00","103.13","93.87","910.00","","","","","","","","","","","","","","",""
"1994-95","Total","428.14","818.14","1911.00","257.00","657.67","2559.00","61.36","88.84","1448.00","8.91","17.27","1939.00","115.14","89.65","779.00","102.23","71.60","700.00","17.64","23.42","1328.00","17.92","7.98","445.00","252.92","192.65","762.00","323.19","298.77","924.00","1008.32","1774.58","1760.00","33.14","21.44","647.00","75.43","64.36","853.00","28.02","11.43","408.00","27.78","10.34","372.00","11.56","7.84","678.00","159.94","74.60","466.00","335.87","189.99","566.00","1344.20","1964.57","1462.00","78.49","80.62","1027.00","7.79","8.45","1085.00","19.72","5.87","298.00","5.92","1.90","321.00","43.18","39.32","911.00","19.98","12.20","610.00","60.58","57.58","950.00","9.48","3.23","340.00","7.91","4.23","535.00","253.04","213.38","843.00","38.67","2755.40","71258.00","78.71","118.88","257.00","7.39","79.97","1949.00","1.90","10.79","1023.00","9.29","90.76","1760.00"
"1993-94","Kharif","391.40","707.24","1807.00","","","","55.86","85.28","1527.00","","","","68.38","72.84","1065.00","99.06","49.74","502.00","18.84","25.97","1378.00","18.88","9.17","486.00","205.16","157.72","769.00","261.02","243.01","931.00","652.42","950.24","1456.00","35.32","26.93","762.00","","","","23.09","10.43","452.00","21.92","9.18","419.00","","","","100.30","31.90","318.00","180.63","78.44","434.00","833.05","1028.68","1235.00","70.15","57.06","813.00","6.85","6.35","927.00","22.17","5.64","254.00","5.99","1.96","327.00","43.71","47.45","1086.00","13.79","5.03","365.00","","","","","","","","","","162.65","123.49","759.00","34.22","2296.59","67120.00","73.21","107.41","249.00","6.95","73.60","1907.00","1.91","10.68","1008.00","8.85","84.28","1713.00"
"1993-94","Rabi","34.01","95.75","2815.00","251.47","598.40","2380.00","4.09","10.73","2625.00","7.94","13.13","1653.00","58.73","41.31","703.00","","","","","","","","","","58.73","41.31","703.00","70.75","65.16","921.00","356.23","759.31","2131.00","","","","63.59","49.81","783.00","7.40","3.60","486.00","6.05","2.67","441.00","11.83","7.48","632.00","67.96","42.64","627.00","156.84","106.20","677.00","513.08","865.51","1687.00","13.07","21.23","1624.00","","","","","","","","","","","","","12.89","8.45","655.00","62.89","53.28","847.00","9.53","3.30","346.00","7.93","5.22","658.00","106.32","91.47","860.00","","","","","","","","","","","","","","",""
